"name","lat","lon","event_name","attendance_count","yes_rsvp_count","group_name","event_datetime","link"
"Smuggler's Cove",37.779449462890625,-122.42327880859375,"Cocktails and Rapport: Halloween Singles Cocktail Party",2,2,"The SF Sophisticated Singles Meetup Group","2014-10-26 17:00:00","https://www.meetup.com/The-SF-Sophisticated-Singles-Meetup-Group/"
"Sharon Meadow",37.76874923706055,-122.45945739746094,"21st Pet Pride Day SF",1,1,"East Bay Single & Dog-Lover","2014-10-26 11:00:00","https://www.meetup.com/East-Bay-Single-Dog-Lovers/"
"SF Jazz Center, Robert N. Miner Auditorium",37.77616500854492,-122.42118835449219,"Incredibly HOT!! SF Jazz Collective @ SF Jazz Center, Sunday Oct 26, 3 PM",5,10,"Bay Area Single Boomers Social Meetup","2014-10-26 15:00:00","https://www.meetup.com/Bay-area-single-boomers-Social-Meetup/"
,,,"Whoohoo Giants!   World Series Game 5 tonight!",0,2,"PO6 (Posse of 6) Spectacular Events for Mature Singles","2014-10-26 17:00:00","https://www.meetup.com/Posse-of-6-Dinner-Group-Dates-for-Mature-Singles/"
,,,"Potluck Rooftop Party - SITC Regular's Club Only",0,14,"SITC ▪ Singles in the City ▪ Born 1960>1979","2014-10-26 16:00:00","https://www.meetup.com/SITCSF/"
,,,"Practice Dating: A Workshop for Singles",0,11,"East Bay Ladies and Gents looking to meet (age 45+)","2014-10-26 18:00:00","https://www.meetup.com/Dating-for-ages-45-plus/"
,,,"Awesome Foursome Restaurant Crawl!",0,19,"**Mingle with Travelers, Students, Au Pairs & Locals in SF**","2014-10-26 20:00:00","https://www.meetup.com/SanFranciscoHostel/"
"Naked Lunch",37.79810333251953,-122.40573120117188,"Progressive Dinner Crawl",1,1,"Nob Hill, Russian Hill, North Beach, Pac Heights Happy Hours","2014-10-26 20:00:00","https://www.meetup.com/Nob-Russian-Pac-Heights-Happy-Hour/"
,,,"Restaurant Crawl!",0,1,"SF Fun & Outgoing SocialWised","2014-10-26 20:00:00","https://www.meetup.com/socialwisedSF/"
,,,"Mission Peak Hike and maybe tea or brunch afterward?",0,1,"Awesome Asian Americans!!!","2014-10-26 10:00:00","https://www.meetup.com/AsiansAmericans/"
"Edgie's Billiards",37.42738723754883,-121.89613342285156,"Monday Night Billiards @ Edgies (in Milpitas). Free for Ladies",2,2,"!Bay Area Fun Professionals and Friends!","2014-10-27 19:00:00","https://www.meetup.com/BayAreaFunProfessionalsAndFriends/"
,,,"Monday Badminton",0,2,"Awesome Asian Americans!!!","2014-10-27 19:15:00","https://www.meetup.com/AsiansAmericans/"
,,,"Caliente Nights in Mountain View! Salsa Social + Singles Mixer This Wednesday!!",0,6,"Bay Area International Singles","2014-10-29 18:30:00","https://www.meetup.com/BayAreaInternationalSingles/"
,,,"Fruitvale Dia De Los Muertos Festival",0,4,"Awesome Asian Americans!!!","2014-11-02 09:45:00","https://www.meetup.com/AsiansAmericans/"
,,,"Sunday Funday!!",0,2,"- THE HANGOUT CLUB -","2014-11-02 10:00:00","https://www.meetup.com/THE-HANGOUT-CLUB-For-Everyone-20s-50s/"
"Subpar Miniature Golf",37.76578140258789,-122.2416763305664,"Subpar Miniture Golf & Drinks at Churchward Pub (Alameda)",27,27,"Unumia East Bay Singles Community","2014-10-29 17:30:00","https://www.meetup.com/Unumia-EastBay/"
"Lifetree Café Menlo Park ",37.43286895751953,-122.1999740600586,"Menlo Park: Zombies - What's the fascination?",1,1,"Lifetree Café Bay Area","2014-10-29 18:30:00","https://www.meetup.com/LTCbayarea/"
"Subpar Miniature Golf",37.76578140258789,-122.2416763305664,"Subpar Miniture Golf & Drinks at Churchward Pub (Alameda)",29,29,"Unumia San Francisco Singles Community","2014-10-29 17:30:00","https://www.meetup.com/Unumia-SF/"
"CineArts @ Santana Row",37.31918716430664,-121.94915771484375,"England’s Theatre: Frankenstein-Reverse Cast @ CineArts, SJ, Wed 10/29 6:45 PM",3,3,"Bay Area Single Boomers Social Meetup","2014-10-29 18:45:00","https://www.meetup.com/Bay-area-single-boomers-Social-Meetup/"
,,,"Explore Berkeley with Hannah!",0,4,"SF Bay Area Young, Wild & Free Singles","2014-10-29 12:00:00","https://www.meetup.com/singles-do-it-all-meetup-group/"
,,,"Halloween Pub Crawl with International Backpackers",0,3,"SF Bay Area Young, Wild & Free Singles","2014-10-29 20:30:00","https://www.meetup.com/singles-do-it-all-meetup-group/"
,,,"Whoohoo Giants!   World Series Game 7 on Wednesday!",0,7,"PO6 (Posse of 6) Spectacular Events for Mature Singles","2014-10-29 17:00:00","https://www.meetup.com/Posse-of-6-Dinner-Group-Dates-for-Mature-Singles/"
,,,"Safe People: False Solutions and Isolation (video-book-discussion series)",0,28,"PO6 (Posse of 6) Spectacular Events for Mature Singles","2014-10-29 18:30:00","https://www.meetup.com/Posse-of-6-Dinner-Group-Dates-for-Mature-Singles/"
,,,"POSSE Singles Group!  Check it out!",0,13,"PO6 (Posse of 6) Spectacular Events for Mature Singles","2014-10-29 19:00:00","https://www.meetup.com/Posse-of-6-Dinner-Group-Dates-for-Mature-Singles/"
,,,"Rock Paper Scissors Tournament & Pub Crawl with International Backpackers",0,15,"**Mingle with Travelers, Students, Au Pairs & Locals in SF**","2014-10-29 20:30:00","https://www.meetup.com/SanFranciscoHostel/"
,,,"HALLOWEEN Pub Crawl with International Travelers",0,7,"**Mingle with Travelers, Students, Au Pairs & Locals in SF**","2014-10-29 20:30:00","https://www.meetup.com/SanFranciscoHostel/"
"Hawaii West",37.79845428466797,-122.40966796875,"Halloween Drinks with International Travelers",7,7,"Nob Hill, Russian Hill, North Beach, Pac Heights Happy Hours","2014-10-29 20:30:00","https://www.meetup.com/Nob-Russian-Pac-Heights-Happy-Hour/"
"Hawaii West",37.79845428466797,-122.40966796875,"Halloween Drinks with International Travelers",6,6,"Nob Hill, Russian Hill, North Beach, Pac Heights Happy Hours","2014-10-29 20:30:00","https://www.meetup.com/Nob-Russian-Pac-Heights-Happy-Hour/"
,,,"Halloween Drinks with Travelers",0,4,"SF Fun & Outgoing SocialWised","2014-10-29 20:30:00","https://www.meetup.com/socialwisedSF/"
"Lagunitas Brewery",38.272193908691406,-122.66329193115234,"Drinks & Live Music @ Lagunitas (Costume Optional) (North Bay)",15,15,"Unumia San Francisco Singles Community","2014-10-30 18:30:00","https://www.meetup.com/Unumia-SF/"
,,,"Daniel Ash from Bauhaus & Love & Rockets!",0,6,"We Love the 80's SF Bay Area","2014-10-30 21:00:00","https://www.meetup.com/80s-SF-Bay-Area/"
,,,"Dinner + Tiki Bar + Clubbing (with Free Shots) + Optional Dueling Piano Show",0,3,"SF Bay Area Young, Wild & Free Singles","2014-10-30 20:00:00","https://www.meetup.com/singles-do-it-all-meetup-group/"
"Workshop space",37.780731201171875,-122.4035873413086,"Do you Self-Sabotage your Life? Relationships? Happiness? Love?",2,2,"Relationship Building  Skills Group","2014-10-30 19:00:00","https://www.meetup.com/sexy-singles-social-masteryclub/"
"A Private Home",37.974571228027344,-122.532470703125,"North Bay Mark Group",8,8,"Bay Area Mark Groups","2014-10-30 19:15:00","https://www.meetup.com/BayAreaMarkGroups/"
,,,"FREE: The World's Largest MBA Admissions Event returns to the Bay Area!",0,1,"**Mingle with Travelers, Students, Au Pairs & Locals in SF**","2014-10-30 16:30:00","https://www.meetup.com/SanFranciscoHostel/"
,,,"$5 Dinner Nite (plus $3 Wine, $3 Beers)",0,4,"**Mingle with Travelers, Students, Au Pairs & Locals in SF**","2014-10-30 19:15:00","https://www.meetup.com/SanFranciscoHostel/"
"Lifetree Café Menlo Park ",37.43286895751953,-122.1999740600586,"Menlo Park: Zombies - What's the fascination?",1,1,"Lifetree Café Bay Area","2014-10-30 09:15:00","https://www.meetup.com/LTCbayarea/"
"5450 Great America Pkwy",37.41286087036133,-121.97850036621094,"Come Join Us @ Great America Halloween Haunt",8,8,"Bay Area Happenings","2014-10-31 19:00:00","https://www.meetup.com/BayAreaHappenings/"
,,,"Halloween near the Lake | Live Entertainment, Contests, Vendors, Candy & More",16,16,"Bay Area Happenings","2014-10-31 16:30:00","https://www.meetup.com/BayAreaHappenings/"
,,,"Volunteers Needed | Halloween Near The Lake",3,3,"Bay Area Happenings","2014-10-31 16:30:00","https://www.meetup.com/BayAreaHappenings/"
,,,"It's Halloween!  Party Time!!!  =]",0,27,"- THE HANGOUT CLUB -","2014-10-31 17:30:00","https://www.meetup.com/THE-HANGOUT-CLUB-For-Everyone-20s-50s/"
,,,"HALLOWEEN HOUSE COSTUME PARTY!!",0,36,"- THE HANGOUT CLUB -","2014-10-31 20:00:00","https://www.meetup.com/THE-HANGOUT-CLUB-For-Everyone-20s-50s/"
,,,"October Halloween Hour @ Aloft Hotel WXYZ Bar",0,2,"Black2Asian - SF Bay Area Fun events and cultural exchange!","2014-10-31 19:00:00","https://www.meetup.com/black2asian/"
"Region Ultra Lounge",37.77492904663086,-122.41941833496094,"Halloween Party (& Arthur's B-day Party)",60,60,"Unumia East Bay Singles Community","2014-10-31 22:00:00","https://www.meetup.com/Unumia-EastBay/"
"Region Ultra Lounge",37.77492904663086,-122.41941833496094,"Halloween Party (& Arthur's B-day Party)",85,85,"Unumia South Bay Singles Community","2014-10-31 22:00:00","https://www.meetup.com/Unumia-SouthBay/"
"RadioShack",37.782432556152344,-122.4098129272461,"Let's watch the Giants Parade!",7,7,"San Francisco Giants Nation!!!","2014-10-31 11:00:00","https://www.meetup.com/Go-San-Francisco-Giants/"
"David's Restaurant",37.405799865722656,-121.97099304199219,"★Let’s Celebrate At The HALLOWEEN Dance Extravaganz﻿a﻿!★",309,309,"South Bay to SF Dance Party Meetup","2014-10-31 20:00:00","https://www.meetup.com/South-Bay-to-SF-Dance-Party/"
"Region Ultra Lounge",37.77492904663086,-122.41941833496094,"Halloween Party (& Arthur's B-day Party)",123,123,"Unumia San Francisco Singles Community","2014-10-31 22:00:00","https://www.meetup.com/Unumia-SF/"
"Savannah-Chanelle",37.24700927734375,-122.0776596069336,"Wine tasting and picnic in the Santa Cruz Mountains",22,22,"Lesbian Baby Boomers - Santa Cruz / South Bay","2014-11-02 12:45:00","https://www.meetup.com/Lesbian-Baby-Boomers-South-Bay-Mixer/"
,,,"★Let’s Celebrate At The HALLOWEEN Dance Extravaganz﻿a﻿!★",431,431,"!Bay Area Friends-Fun Activities-Dancing & Happy Hour Group","2014-10-31 20:00:00","https://www.meetup.com/Bay-Area-Singles-Activities-Happy-Hour-Group/"
"Cat's Tavern ",37.21418380737305,-121.9886703491211,"TGIF!! Halloween Party Rock & Dance @ Cat's Tavern, Los Gatos, 10/31, 8:30 PM",20,20,"Bay Area Single Boomers Social Meetup","2014-10-31 20:30:00","https://www.meetup.com/Bay-area-single-boomers-Social-Meetup/"
"David's Restaurant",37.405799865722656,-121.97099304199219,"★Let’s Celebrate At The HALLOWEEN Dance Extravaganz﻿a﻿!★",435,435,"Lovely Happy Singles!","2014-10-31 20:00:00","https://www.meetup.com/lovelyhappysingles/"
,,,"★Let’s Celebrate At The HALLOWEEN Dance Extravaganz﻿a﻿!★",313,313,"20's - 40's  Bay Area Singles Social Mixers and Parties!!","2014-10-31 20:00:00","https://www.meetup.com/ethnics/"
,,,"Coffee Shop Study Hall",0,3,"SITC ▪ Singles in the City ▪ Born 1960>1979","2014-10-31 12:00:00","https://www.meetup.com/SITCSF/"
,,,"Halloween House Party!",0,23,"SITC ▪ Singles in the City ▪ Born 1960>1979","2014-10-31 19:00:00","https://www.meetup.com/SITCSF/"
,,,"Huge East Bay Halloween Party and Masquerade Ball",0,128,"East Bay Ladies and Gents looking to meet (age 45+)","2014-10-31 20:00:00","https://www.meetup.com/Dating-for-ages-45-plus/"
"Hyatt Regency Santa Clara",37.404701232910156,-121.97767639160156,"♥Bay Area Singles Halloween Ball♥",211,211,"Bay Area Singles Events and Travel","2014-10-31 19:00:00","https://www.meetup.com/SFBayAreaSinglesEvents/"
"David's Restaurant",37.405799865722656,-121.97099304199219,"★Let’s Celebrate At The HALLOWEEN Dance Extravaganz﻿a﻿!★",416,416,"Irresistible Singles: Attraction and the Opposite Sex","2014-10-31 20:00:00","https://www.meetup.com/Irresistible-Singles-Attraction-and-the-Opposite-Sex/"
"Double tree Hotel",37.591129302978516,-122.35043334960938,"Halloween Dance Party for Singles",111,111,"Silicon Valley Active Singles!","2014-10-31 20:00:00","https://www.meetup.com/SV-Single/"
,,,"HALLOWEEN Beer Olympics !",0,19,"**Mingle with Travelers, Students, Au Pairs & Locals in SF**","2014-10-31 20:30:00","https://www.meetup.com/SanFranciscoHostel/"
,,,"★Let’s Celebrate At The HALLOWEEN Dance Extravaganz﻿a﻿!★",0,205,"Friday Night Social!","2014-10-31 20:00:00","https://www.meetup.com/SFSocialClub/"
"Hyatt Regency Santa Clara",37.39860534667969,-121.96437072753906,"♥Bay Area Singles Halloween Ball♥",350,350,"Your Asian Connection","2014-10-31 19:00:00","https://www.meetup.com/YourAsianConnection/"
"Horizon",37.79804611206055,-122.40567016601562,"Friday Night HALLOWEEN Party!",4,4,"Nob Hill, Russian Hill, North Beach, Pac Heights Happy Hours","2014-10-31 20:30:00","https://www.meetup.com/Nob-Russian-Pac-Heights-Happy-Hour/"
,,,"Friday Night HALLOWEEN Party!",0,3,"SF Fun & Outgoing SocialWised","2014-10-31 20:30:00","https://www.meetup.com/socialwisedSF/"
"Flying Pig Bistro Pub",37.766300201416016,-122.41746520996094,"Halloween Bar Crawl!",25,25,"Happy Hour Club","2014-10-31 18:30:00","https://www.meetup.com/sfbeerclub/"
"Double tree Hotel",37.591129302978516,-122.35043334960938,"Halloween Dance Party for Singles",143,143,"SF Bay Area Singles Events","2014-10-31 20:00:00","https://www.meetup.com/http-www-sfbayareasingles-com/"
"David's Restaurant",37.405799865722656,-121.97099304199219,"★Let’s Celebrate At The HALLOWEEN Dance Extravaganz﻿a﻿!★",442,442,"!Bay Area Fun Professionals and Friends!","2014-10-31 20:00:00","https://www.meetup.com/BayAreaFunProfessionalsAndFriends/"
,,,"♥Bay Area Singles Halloween Ball♥",0,127,"Awesome Asian Americans!!!","2014-10-31 19:00:00","https://www.meetup.com/AsiansAmericans/"
,,,"★HALLOWEEN Dance Extravaganz﻿a﻿!★",0,207,"20/30-Something South Bay Meetup","2014-10-31 20:00:00","https://www.meetup.com/20-30-Something/"
,,,"Tora's 'Scary Cow' Short Film(s) Screening & ""Linner"" (lunch-dinner) at Kasa",0,18,"SITC ▪ Singles in the City ▪ Born 1960>1979","2014-11-01 14:00:00","https://www.meetup.com/SITCSF/"
,,,"Community Gathering and Puja in Pacifica",2,2,"Cuddle Party - South Bay & Santa Cruz","2014-11-01 13:30:00","https://www.meetup.com/Cuddle-Party-South-Bay-Santa-Cruz/"
"Power Exchange",37.78333282470703,-122.4124755859375,"Halloween 21+ After Party | Sponsered By",10,10,"Bay Area Happenings","2014-11-01 01:30:00","https://www.meetup.com/BayAreaHappenings/"
"Aquarian Heart Center",37.8361930847168,-122.26219940185547,"Simply Irresistible ~ Live Daylong Event with Jan!",7,7,"Irresistible Women & Amazing Men: Conscious Singles Events","2014-11-01 10:00:00","https://www.meetup.com/irresistibleandamazing/"
"Edgie's Billiards",37.42738723754883,-121.89613342285156,"Monday Night Billiards @ Edgies (in Milpitas). Free for Ladies",12,12,"!Bay Area Fun Professionals and Friends!","2014-11-03 19:00:00","https://www.meetup.com/BayAreaFunProfessionalsAndFriends/"
,,,"Monday badminton",0,3,"Awesome Asian Americans!!!","2014-11-03 19:15:00","https://www.meetup.com/AsiansAmericans/"
,,,"Chardonnay Day - FREE EVENT!",1,1,"Dine Single","2015-05-21 17:00:00","https://www.meetup.com/dinesingle/"
"AMC Cupertino Square 16",37.32651901245117,-122.01486206054688,"Gypsy Temptress, Desperate Lover, Lust, More Lust, Murder - All Set to Music!",5,5,"Bay Area International Circle","2014-11-01 09:45:00","https://www.meetup.com/Bay-Area-International-Circle/"
,,,"PLAY: Sondheim's Macabre Musical Sweeney Todd",3,3,"Bay Area International Circle","2014-11-01 18:30:00","https://www.meetup.com/Bay-Area-International-Circle/"
"Workspace Limited",37.80707931518555,-122.42872619628906,"Go to an Art Show at Workspace Ltd. Mission District",1,1,"ECLECTIC MIX ELECTRONIC MUSIC DANCE PARTY PLANNING","2014-11-01 12:00:00","https://www.meetup.com/ECLECTIC-MIX-ELECTRONIC-MUSIC-DANCE-PARTY-PLANNING/"
"Palo Alto Baylands Nature Center",37.45177459716797,-122.1124496459961,"Sierra Singles Fantastic Halloween Ball w/Food!! Palo Alto, Sat Nov 1, 7:30 PM",6,6,"Bay Area Single Boomers Social Meetup","2014-11-01 19:30:00","https://www.meetup.com/Bay-area-single-boomers-Social-Meetup/"
,,,"Bay Bridge Trail Urban Hike",0,4,"ASIAN CHRISTIAN MINGLE","2014-11-01 12:45:00","https://www.meetup.com/AsianChristianMingle/"
"Starbucks (N Santa Cruz Ave-Los Gatos)",37.230201721191406,-121.97982788085938,"Quick Easy 3 Mile Walk: Downtown Los Gatos to Vasona, Nov 2, 10 AM",10,10,"Bay Area Single Boomers Social Meetup","2014-11-02 10:00:00","https://www.meetup.com/Bay-area-single-boomers-Social-Meetup/"
,,,"MEN's RSVP for Italian Dinner in Belmont!",0,9,"PO6 (Posse of 6) Spectacular Events for Mature Singles","2014-11-02 18:30:00","https://www.meetup.com/Posse-of-6-Dinner-Group-Dates-for-Mature-Singles/"
,,,"WOMEN's RSVP for Italian Dinner in Belmont",0,9,"PO6 (Posse of 6) Spectacular Events for Mature Singles","2014-11-02 18:30:00","https://www.meetup.com/Posse-of-6-Dinner-Group-Dates-for-Mature-Singles/"
,,,"Awesome Foursome Restaurant Crawl!",0,17,"**Mingle with Travelers, Students, Au Pairs & Locals in SF**","2014-11-02 20:00:00","https://www.meetup.com/SanFranciscoHostel/"
"Naked Lunch",37.79810333251953,-122.40573120117188,"Progressive Dinner Crawl",1,1,"Nob Hill, Russian Hill, North Beach, Pac Heights Happy Hours","2014-11-02 20:00:00","https://www.meetup.com/Nob-Russian-Pac-Heights-Happy-Hour/"
,,,"Restaurant Crawl!",0,1,"SF Fun & Outgoing SocialWised","2014-11-02 20:00:00","https://www.meetup.com/socialwisedSF/"
"Steelhead Brewing Company",37.58024978637695,-122.3462905883789,"Drinks & Pool @ Steelhead (Burlingame)",24,24,"Unumia South Bay Singles Community","2014-11-05 17:30:00","https://www.meetup.com/Unumia-SouthBay/"
"Lifetree Café Menlo Park ",37.43286895751953,-122.1999740600586,"Menlo Park: Second Chances",1,1,"Lifetree Café Bay Area","2014-11-05 18:30:00","https://www.meetup.com/LTCbayarea/"
"Teleclass-See Details Below",37.77711868286133,-122.41963958740234,"FREE Ladies' Workshop: Top 3 First Date Mistakes That Make Good Men Run",44,44,"Unumia San Francisco Singles Community","2014-11-05 19:30:00","https://www.meetup.com/Unumia-SF/"
"Santa Cruz/Monterey Bay KOA",36.92552947998047,-121.84358215332031,"We are forming a new Chapter of Loners on Wheels in the Greater Bay / Central Ca",1,1,"Bay Area Single Boomers Social Meetup","2014-11-05 11:00:00","https://www.meetup.com/Bay-area-single-boomers-Social-Meetup/"
"San Jose Improv",37.33568572998047,-121.88878631591797,"KABIR SINGH - COMEDY CENTRAL AND THE TONIGHT SHOW! FREE SHOW",4,4,"Bay Area Single Boomers Social Meetup","2014-11-05 20:00:00","https://www.meetup.com/Bay-area-single-boomers-Social-Meetup/"
,,,"Pub Crawl with International Backpackers",0,4,"SF Bay Area Young, Wild & Free Singles","2014-11-05 20:30:00","https://www.meetup.com/singles-do-it-all-meetup-group/"
